
49.1546,13.780000000000001,25.882,9.774,0,12.254,39.19200000000001,58.977999999999994,48.976,38.81400000000001,26.575999999999997,19.772,25.442,44.97200000000001,75.502,83.414,86.406,71.282,41.1,49.368,53.112,54.150000000000006,20.36,15.846,23.406,43.682,60.007999999999996,50.242000000000004,26.634,44.794000000000004,52.546,37.172,49.70400000000001,69.17000000000002,52.766,47.524,45.422,29.080000000000002,39.658,56.224000000000004,81.132,84.852,91.592,78.714,70.392,71.25200000000001,54.854,53.072,53.56,23.914,46.608000000000004,77.49000000000001,76.038,76.862,98.082,83.27199999999999,75.202,64.61,51.414,80.712,100,60.506,67.358,70.464,44.412000000000006,40.760000000000005,46.422,43.446,42.704,44.882,40.418000000000006,71.07,49.558,40.55800000000001,53.674,51.384,51.17,38.428,25.2,10.161999999999999,36.65,49.954,34.964,48.05,36.928,12.014,0,22.384,36.334,36.385999999999996,47.896,64.772,55.78,74.798,88.036,85.54,100,100,70.152,57.224000000000004,48.998000000000005,41.038,33.216,40.054,39.246,41.300000000000004,50.94800000000001,36.166000000000004,67.428,57.29599999999999,19.709999999999997,32.846,49.38,26.5,17.592,27.702,57.598,53.744,32.438,45.867999999999995,49.995999999999995,51.858,80.75999999999999,75.5,90.74000000000001,90.55199999999999,75.976,73.434,55.20399999999999,53.522,76.96600000000001,49.928,25.424,19.818,21.276,31.345999999999997,53.214,41.946,33.828,64.136,56.42,54.766000000000005,51.25999999999999,47.379999999999995,48.019999999999996,36.012,41.148,46.544000000000004,22.894,29.915999999999997,39.538,38.239999999999995,36.763999999999996,64.808,60.944,33.092,26.918000000000003,35.682,37.69,21.082,33.028,32.522,13.528000000000002,8.612,22.584000000000003,45.936,40.948,36.356,42.53,49.94,28.878,56.874,51.07,54.128,46.33200000000001,22.398,0,22.072,16.514,30.165999999999997,35.77,45.708,30.287999999999997,46.004,77.174,71.47200000000001,58.888,49.452,22.414,18.992,34.456,28.154,19.722,40.342,61.269999999999996,57.788,41.804,68.16799999999999,83.746,84.35,74.892,63.268,55.516000000000005,66.90599999999999,44.013999999999996,25.238,44.839999999999996,54.88799999999999,29.375999999999998,28.772,26.196,26.994,31.782,17.53,39.443999999999996,30.863999999999997,41.088,67.862,62.502,45.848,19.116,15.796,19.080000000000002,26.524,18.216,36.716,41.83,27.692,38.438,12.674,21.282,45.364,66.864,62.526,59.467999999999996,81.298,100,77.13,77.21600000000001,57.796,37.402,25.958,16.548000000000002,17.887999999999998,0,26.490000000000002,67.762,80.05600000000001,77.288,59.367999999999995,62.416000000000004,54.328,46.760000000000005,65.432,38.444,57.266,61.87799999999999,60.588,56.672,47.30799999999999,56.126,50.084,52.238,49.775999999999996,75.334,71.74799999999999,72.184,79.656,58.504,49.752,38.326,31.276,10.268,7.356000000000001,30.75,50.774,48.728,53.861999999999995,43.31,20.764,37.354,59.07,65.506,68.24,55.855999999999995,54.599999999999994,33.884,41.925999999999995,35.384,60.364000000000004,58.28,58.482,73.014,50.61999999999999,49.218,69.632,49.762,49.406000000000006,67.552,59.48599999999999,55.108000000000004,57.588,52.102000000000004,67.066,39.588,34.816,41.972,25.382,0,0,23.866,49.123999999999995,43.334,38.42399999999999,59.066,57.614000000000004,76.61200000000001,79.372,70.284,52.784000000000006,57.724000000000004,46.734,36.534,16.748,31.432000000000002,51.050000000000004,36.684,56.744,55.22,40.31,51.81,69.1,74.77600000000001,62.992000000000004,53.068,48.832,49.19,50.85999999999999,27.172,33.016,2.432,10.758,33.464,46.924,28.586,34.744,54.066,43.082,45.524,50.41,33.226,49.918,59.08,41.54,55.82,61.652,63.443999999999996,59.7,75.768,72.12199999999999,73,69.804,56.60000000000001,65.788,45.372,50.141999999999996,36.892,35.32599999999999,55.152,49.516,37.99,53.53399999999999,35.675999999999995,26.93,21.604,0,18.622,50.532,64.146,75.318,81.66199999999999,74.032,77.70599999999999,81.882,84.592,64.19200000000001,50.948,64.60799999999999,57.217999999999996,22.72,15.612000000000002,31.238,50.956,52.612,47.757999999999996,41.384,45.517999999999994,25.372,46.83800000000001,60.394,65.59,46.89,37.440000000000005,41.292,66.238,56.62,40.492000000000004,49.422000000000004,28.552,34.227999999999994,36.44,71.004,67.214,59.232,54.56,52.852,46.044,26.772,44.376,27.118,32.398,48.044000000000004,35.772,73.752,64.738,34.148,0,16.701999999999998,11.396,22.982,36.598,36.378,48.978,22.812,29.174,25.844,39.796,71.636,59.226000000000006,45.664,44.20400000000001,58.516000000000005,76.894,67.642,70.19800000000001,87.136,85.352,88.426,85.63,75.038,83.77199999999999,87.188,82.504,57.772,37.422,46.8,48.830000000000005,66.65200000000002,54.174,26.522,28.186,33.804,55.996,35.94,21.084000000000003,28.174000000000003,30.572,24.858,0,3.563999999999999,20.52,43.916,32.612,20.302,13.905999999999999,30.962000000000003,54.03,28.566,11.059999999999999,26.584000000000003,46.94,32.056,33.124,43.572,24.462,40.162000000000006,64.77000000000001,52.126000000000005,35.742,37.205999999999996,36.562,27.927999999999997,22.310000000000002,36.422,6.91,7.538,0,28.306,44.792,37.176,36.577999999999996,18.208000000000002,8.992,0,32.68,50.592,53.349999999999994,47.024,25.726,36.483999999999995,22.823999999999998,44.704,40.334,4.882000000000001,7.292,31.69,54.244,52.650000000000006,61.992000000000004,52.373999999999995,59.246,57.480000000000004,54.988,72.44200000000001,64.238,67.334,53.308,65.188,66.134,48.664,31.198,7.085999999999999,25.074,58.666,41.044,31.394000000000002,46.152,40.647999999999996,41.946000000000005,38.724,19.774,20.788,44.016,47.25599999999999,38.38,60.230000000000004,49.984,52.626000000000005,71.394,71.596,48.856,18.216,0,25.312,41.018,29.196,28.704,18.162,21.244,14.73,0,31.752000000000002,27.587999999999997,25.400000000000002,54.343999999999994,43.78,24.532000000000004,37.372,55.092,63.702000000000005,71.814,63.629999999999995,83.688,75.428,66.82600000000001,58.275999999999996,66.312,69.486,77.342,64.148,32.495999999999995,15.613999999999999,0,18.43,40.17,32.942,25.022000000000002,52.932,42.402,45.668,46.949999999999996,53.696,80.436,70.826,55.85,43.426,30.048000000000002,47.528,20.516,7.202,8.676,30.887999999999998,61.982,52.989999999999995,37.324,32.096000000000004,33.042,32.064,26.124000000000002,23.954,40.248000000000005,58.42,50.898,53.05,61.444,69.952,64.02199999999999,40.552,36.762,24.128,0,33.476,58.462,67.044,60.934,33.256,31.816,44.516,42.959999999999994,46.071999999999996,42.164,66.624,58.232,63.408,50.188,58.942,44.379999999999995,39.397999999999996,37.974000000000004,32.5,32.086,41.284000000000006,43.386,43.786,42.742,39.385999999999996,26.742,19.222,14.367999999999999,8.493999999999998,5.6160000000000005,32.153999999999996,52.773999999999994,58.21799999999999,72.93,58.154,54.316,41.804,34.862,33.052,57.282,61.778000000000006,81.514,60.73,34.117999999999995,22.666,24.542,41.598,58.218,63.138000000000005,73.794,63.95,46.67999999999999,36.55,49.774,58.956,61.858000000000004,52.224000000000004,44.153999999999996,21.832,21.568,29.586,11.184000000000001,10.942,29.808,35.496,37.596,59.236000000000004,75.336,62.236,47.784,62.694,31.467999999999996,25.943999999999996,22.818,40.632000000000005,54.57,67.65,65.174,64.32600000000001,61.650000000000006,49.529999999999994,41.248000000000005,47.774,42.306,43.414,46.227999999999994,29.27,38.04,45.628,38.852000000000004,53.49,71.94800000000001,66.912,77.22,78.352,65.174,59.71,41.274,25.23,19.306,12.170000000000002,35.396,29.106,25.106,44.036,21.246000000000002,38.836000000000006,74.078,61.928,27.599999999999998,22.714,24.598,18.14,42.316,66.938,55.028,38.798,37.018,13.027999999999999,8.82,19.166,49.75,61.226,48.546,41.738,31.218000000000004,37.391999999999996,30.95,0,8.620000000000001,25.812000000000005,33.188,8.094000000000001,19.172,43.980000000000004,40.727999999999994,21.434,26.176,11.418,19.282,30.288,40.192,30.148,24.35,46.68,69.618,78.28399999999999,60.278000000000006,43.714,60.882000000000005,66.436,57.848,22.738,0,29.356,27.332,38.636,63.974000000000004,50.8,45.214,50.094,63.03,45.693999999999996,16.834,5.436,0,11.372,25.168,40.204,54.504,54.03,54.008,55.900000000000006,50.268,70.128,72.844,70.972,64.92399999999999,54.902,53.102,53.606,56.774,63.31999999999999,70.7,76.868,58.36999999999999,51.958,68.87,61.42399999999999,69.88,63.67400000000001,90.02799999999999,75.292,51.513999999999996,35.885999999999996,29.451999999999998,47.446,32.756,15.148,29.163999999999998,23.968,25.39,45.056,31.339999999999996,22.782,41.06399999999999,41.64,38.162,33.118,0,30.278,18.576,26.651999999999997,32.344,44.68,52.908,49.5,17.204,21.064,28.398,4.57,17.76,0,45.422,62.589999999999996,66.06,54.012,40.888,19.128,33.05,35.932,11.404,5.3020000000000005,0,0,0,26.198,34.156,25.973999999999997,31.352,31.595999999999997,49.778,42.55,37.394,23.692,23.526000000000003,49.61,58.836,59.988,26.577999999999996,42.344,56.31,54.61200000000001,69.254,44.078,49.082,47.722,17.124,33.52,56.926,35.448,20.759999999999998,12.084,12.384,12.326,18.67,32.348,51.566,62.672,62.528,70.98599999999999,39.062,19.228,20.262,14.408,7.938000000000001,19.316,25.482,13.079999999999998,11.718,0,18.752000000000002,21.168,0,29.014,41.21600000000001,45.724000000000004,33.620000000000005,57.062000000000005,36.986,15.868,30.218000000000004,59.19,56.358000000000004,50.576,52.138,51.516,50.7,24.073999999999998,37.746,33.346,24.072,13.05,23.852,48.126,34.606,13.072,12.248000000000001,0,0,23.794000000000004,27.17,0,3.7039999999999997,8.046000000000001,26.502000000000002,48.288,50.629999999999995,48.386,61.290000000000006,36.598,46.446000000000005,57.786,41.227999999999994,39.486,21.948,37.872,60.604,54.298,32.257999999999996,32.244,28.282000000000004,43.050000000000004,26.082,49.488,68.48599999999999,70.488,52.980000000000004,49.903999999999996,61.55800000000001,33.424,19.878,37.714000000000006,54.232,42.57,34.982,37.116,73.572,67.02000000000001,64.404,57.158,34.548,37.146,49.33,48.388000000000005,33.7,0,0,0,61.466,60.564,62.75999999999999,60.239999999999995,60.388,38.083999999999996,34.986000000000004,69.34,76.6,66.446,41.05,25.506,38.274,62.480000000000004,45.266000000000005,36.67,44.303999999999995,22.414,36.726,9.01,0,25.37,61.268,73.43,57,20.896,34.11,41.622,12.631999999999998,21.142,44.722,38.718,26.93,50.874,46.972,35.699999999999996,33.492,26.148,15.424,17.900000000000002,42.566,30.748,7.232000000000001,27.742,30.839999999999996,30.388000000000005,54.75,24.955999999999996,29.869999999999997,47.948,37.802,34.934000000000005,39.17,18.162,19.02,0,23.412000000000003,34.658,35.794,57.196,42.352,35.496,0,49.251999999999995,26.672,51.459999999999994,53.032,34.190000000000005,16.215999999999998,0,0,0,0,0,24.058000000000003,44.326,24.374,34.712,60.669999999999995,70.804,77.77000000000001,78.076,72.636,71.912,40.626,32.554,61.872,72.02199999999999,75.47,58.790000000000006,33.696,31.251999999999995,15.912,33.24,51.63,49.992000000000004,24.028000000000002,45.870000000000005,48.844,29.372,9.438,0,0,18.37,32.918000000000006,31.805999999999997,27.012,0,29.631999999999998,30.144,7.288,11.628,8.033999999999999,25.976000000000003,0,0,58.626000000000005,55.188,42.072,32.938,35.581999999999994,19.668,0,23.106,30.189999999999998,23.984,20.356,21.306,46.84,67.342,56.748,34.2,27.699999999999996,21.762,44.578,41.568,54.836,68.012,64.96000000000001,56.472,16.612000000000002,26.028,35.62,11.014,33.214,54.722,51.96,61.504,63.354,56.548,25.222,35.403999999999996,48.141999999999996,29.573999999999998,54.480000000000004,51.004,31.654,31.832,60.238,72.78,65.14,52.078,53.042,53.001999999999995,40.872,32.906000000000006,46.510000000000005,28.592,35.516000000000005,49.128,54.272,61.954,75.28399999999999,74.78,81.69200000000001,72.76599999999999,55.93599999999999,40.894,41.304,40.108000000000004,24.24,9.911999999999999,25.892,35.034,23.764,0,0,0,21.16,32.065999999999995,33.19,0,36.82,21.436,24.845999999999997,18.360000000000003,33.802,10.588,5.536,26.054,45.105999999999995,32.778000000000006,42.074000000000005,60.218,52.092,44.85,28.939999999999998,24.068,11.668,17.948,13.898,0,6.17,7.516,4.234,0,8.654,6.741999999999999,10.440000000000001,0,15.515999999999998,7.018000000000001,11.082,28.372,36.449999999999996,36.178,40.385999999999996,27.628,39.236000000000004,15.712,0,33.702,57.885999999999996,62.988,68.74,56.048,32.861999999999995,42.672,49.106,18.471999999999998,13.393999999999998,0,20.298000000000002,17.2,26.728,59.763999999999996,68.836,77.332,72.654,63.294,73.44800000000001,57.262,35.843999999999994,54.174,61.721999999999994,42.874,31.698,33.46,46.098,43.244,50.510000000000005,51.512,52.67400000000001,59.816,43.458,28.400000000000002,12.21,21.095999999999997,27.348,35.696,37.588,21.834000000000003,18.241999999999997,13.943999999999999,17.186,15.124,16.712,32.848,34.836,43.870000000000005,37.662,28.262,45.968,51.066,50,42.902,53.052,46.23,33.436,48.256,42.862,51.87,20.83,28.403999999999996,38.9,41.644,27.268,24.822000000000003,0,33.152,49.058,42.294,31.499999999999996,28.862000000000002,25.198,0,15.974,19.308,29.534,21.006,13.459999999999999,11.228000000000002,24.936,45.054,59.111999999999995,51.652,55.928,54.72,14.584,0,12.706,24.216000000000005,37.332,43.28,45.052,10.570000000000002,22.976,19.596,31.37,40.208,30.378,45.629999999999995,42.44199999999999,5.4159999999999995,16.266,27.016,10.512,13.336,0,8.443999999999999,17.134,0,44.366,46.995999999999995,45.136,56.268,40.574,17.778,29.759999999999998,33.084,41.650000000000006,28.336,0,10.514,25.704,0,43.827999999999996,36.894,34.806,24.136,18.866,0,36.496,41.222,33.385999999999996,21.862000000000002,38.576,34.494,37.664,41.552,32.955999999999996,46.71399999999999,8.474,9.132000000000001,28.895999999999997,29.519999999999996,21.073999999999998,30.528,19.218,12.766,0,0,0,16.875999999999998,19.482,48.153999999999996,54.669999999999995,38.734,26.904,45.653999999999996,29.604,14.478,0,0,0,32.39,42.432,19.88,26.284000000000002,0,0,56.972,52.674,49.838,39.106,21.598,7.118,17.522000000000002,0,21.689999999999998,18.866000000000003,46.694,53.391999999999996,35.39,25.284,40.5,65.822,50.82000000000001,18.684,29.222,33.836,17.75,0,0,0,22.194,24.060000000000002,22.354,28.426,21.148,35.088,33.158,37.922,62.492000000000004,47.44,48.361999999999995,39.362,24.259999999999998,0,43.96000000000001,31.555999999999997,9.434000000000001,34.284000000000006,60.42999999999999,48.818,29.488000000000003,40.444,20.43,27.118000000000002,46.97,35.624,29.892,42.126,56.355999999999995,42.077999999999996,12.420000000000002,0,27.488000000000003,0,0,50.67,41.738,29.622,19.636,14.93,35.774,32.152,22.854,29.445999999999998,42.196,40.482,47.5,61.374,47.7,14.939999999999998,29.168,33.138,23.056000000000004,38.928,0,26.762,29.584000000000003,0,37.275999999999996,43.117999999999995,36.264,26.48,34.178,31.240000000000002,14.386,30.92,62.206,47.629999999999995,46.194,73.204,54.635999999999996,40.343999999999994,39.616,38.31,46.150000000000006,69.136,61.751999999999995,45.966,35.705999999999996,17.434,29.922,44.43000000000001,56.528000000000006,68.482,65.854,55.412000000000006,73.214,58.587999999999994,50.480000000000004,47.306000000000004,11.566000000000003,23.994,42.088,55.568,28.334,25.28,48.620000000000005,67.91,63.13999999999999,29.389999999999997,11.322,21.146,0,0,42.013999999999996,39.428,36.617999999999995,25.733999999999998,13.346,17.406,34.866,39.634,40.682,55.507999999999996,45.652,45.276,63.102000000000004,55.218,62.046,54.026,66.036,57.356,44.186,3.428,6.340000000000001,0,0,12.368,5.354,17.990000000000002,45.062,51.572,62.184000000000005,67.522,57.738,43.176,20.092,12.899999999999999,13.456,0,11.252,28.332,59.306,42.18599999999999,33.044,66.246,49.284,26.082,28.596000000000004,51.39,64.11200000000001,56.58,52.786,59.158,65.566,47.31,58.966,64.53,44.146,23.887999999999998,34.82599999999999,27.13,12.048,8.792,0,19.596,35.946,49.006,70.096,50.56399999999999,25.75,0,48.996,56.772000000000006,58.428,61.638,60.226000000000006,32.712,0,40.962,50.152,42.267999999999994,30.34,28.124000000000002,0,0,12.160000000000002,21.16,0,0,22.008000000000003,37.15,33.566,28.439999999999998,31.182,0,22.582,27.787999999999997,34.356,62.288,54.63,51.624,69.476,55.482,49.644000000000005,26.900000000000002,15.468,38.211999999999996,40.864,10.16,15.108,37.656000000000006,48.29599999999999,35.028000000000006,37.474000000000004,54.379999999999995,45.873999999999995,48.914,48.568000000000005,60.46000000000001,59.730000000000004,29.490000000000002,26.896,37.733999999999995,4.154,20.046000000000003,37.992,36.848,54.444,59.284000000000006,56.608,32.096000000000004,55.790000000000006,48.16199999999999,35.042,0,41.41,16.814,22.346,0,35.956,45.587999999999994,68.46199999999999,72.976,67.6,49.244,18.994,26.163999999999998,57.510000000000005,50.402,32.104,14.930000000000001,40.18000000000001,41.775999999999996,32.998000000000005,31.290000000000003,8.852,11.722,29.768,56.222,59.831999999999994,57.586,65.952,37.814,13.216,15.558000000000002,25.812,26.125999999999998,36.488,30.552,35.016000000000005,53.400000000000006,50.57600000000001,51.834,27.488,0,40.8,0,40.45,27.336,0,7.99,25.592000000000002,47.581999999999994,42.629999999999995,31.227999999999998,35.764,0,48.482000000000006,15.812,0,0,23.854000000000003,44.978,43.757999999999996,51.748,41.808,49.182,40.903999999999996,31.405999999999995,19.006,29.296,0,21.488,18.812,0,20.95,25.47,21.874,0,27.65,36.12,29.971999999999998,16.508,29.695999999999998,38.54600000000001,44.594,17.498,11.524,0,20.990000000000002,47.416,55.636,46.37400000000001,30.926,0,0,0,55.604,53.048,60.24799999999999,44.842,31.427999999999997,8.256,0,0,22.03,19.284,0,9.428,27.200000000000003,48.614,59.732,67.684,40.754,0,25.366,41.772000000000006,52.878,39.644,35.86,46.416000000000004,52.672000000000004,44.538,42.70399999999999,11.814000000000002,20.95,30.276000000000003,40.234,20.818,35.558,26.406,38.712,36.714,19.022,30.086,44.15599999999999,50.494,48.188,33.928,21.404,41.092,19.974,23.774,32.562000000000005,21.698000000000004,41.914,15.565999999999999,7.160000000000001,26.922000000000004,44.724000000000004,29.46,22.142,38.885999999999996,39.23,43.896,30.811999999999998,53.89,46.204,37.318000000000005,57.576,68.96600000000001,50.43599999999999,33.104,33.004,0,0,20.426,23.698,56.608,38.498,15.168000000000001,19.296,28.381999999999998,56.74399999999999,40.48,26.516,34.406,48.714,33.32599999999999,26.944000000000003,17.324,9.693999999999999,0,8.832,34.006,50.56399999999999,48.306,37.216,20.298000000000002,42.076,46.03399999999999,58.212,54.85,48.916000000000004,60.992,40.766,29.976000000000003,25.842,25.549999999999997,46.349999999999994,61.438,43.21999999999999,30.977999999999998,57.855999999999995,36.436,26.86,28.976,0.9580000000000001,17.708000000000002,39.248,34.967999999999996,0,25.184,0,0,9.854000000000001,24.114000000000004,38.032,48.45399999999999,51.31399999999999,34.912,20.156,29.778,0,45.308,55.754000000000005,72.53999999999999,80.17,73.69800000000001,36.372,13.792000000000002,27.798,43.696,0,32.988,16.43,21.446,47.184,33.744,17.01,29.72,38.706,44.364,53.55200000000001,72.53,61.462,57.257999999999996,82.138,78.012,72.504,63.976,46.848,45.848,52.656,47.37,73.438,75.256,66.122,55.532,44.354,33.198,0,0,27.814000000000004,30.901999999999997,62.775999999999996,49.632000000000005,27.232,37.364000000000004,51.087999999999994,43.355999999999995,44.394000000000005,31.708,20.938000000000002,39.12,22.326,8.198,0,17.118000000000002,43.028,62.068,50.446,49.136,68.742,52.858000000000004,57.32,61.798,34.653999999999996,25.688,40.69,42.138,22.912,0,6.868,0,14.514,16.5,0,0,24.253999999999998,34.696000000000005,29.152,25.261999999999997,19.222,39.878,54.614000000000004,46.67,27.84,33.492000000000004,42.538,50.20399999999999,54.117999999999995,27.534,41.705999999999996,0,54.66799999999999,44.83,51.896,57.24199999999999,75.174,52.14,40.768,35.452,0,12.936,20.830000000000002,8.806000000000001,13.088000000000001,0,24.150000000000002,51.37,66.52199999999999,67.13,68.142,53.855999999999995,32.044,41.55800000000001,45.206,66.038,71.912,63.400000000000006,57.332,57.775999999999996,46.346000000000004,30.938,1.35,14.298,0,0,0,42.128,38.296,33.082,45.861999999999995,27.689999999999998,30.276,40.86,42.232,12.542,21.968000000000004,37.682,46.762,52.592,30.014000000000003,48.044000000000004,43.93600000000001,23.706000000000003,43.708,32.148,38.81,46.830000000000005,23.555999999999997,24.369999999999997,24.246000000000002,31.124000000000002,29.518,0,0,0,42.176,33.982,39.49399999999999,3.5319999999999996,20.732,53.349999999999994,35.285999999999994,16.567999999999998,39.524,33.97,16.381999999999998,16.822000000000003,34.7,31.326,33.218,51.696,55.53999999999999,60.486000000000004,70.244,35.868,0,0,0,11.294,25.090000000000003,0,0,40.480000000000004,31.221999999999998,29.491999999999997,52.977999999999994,58.57,49.74,55.834,51.275999999999996,27.674,45.3,36.885999999999996,38.134,31.439999999999998,38.348,41.598,40,64.446,42.458,0,27.062,32.806,24.738000000000003,41.336,30.740000000000002,37.87,36.248,48.35,68.952,67.924,51.352,32.114000000000004,0,26.058,0,24.902,0,8.66,9.594,0,4.7059999999999995,1.272,0,0,6.514,0,0,23.991999999999997,28.486,28.248,57.446,38.182,11.868000000000002,0,0,24.164,26.328,21.156000000000002,25.416,63.518,59.72,37.692,38.814,43.466,8.532,14.826,13.534000000000002,34.832,61.30199999999999,60.013999999999996,44.093999999999994,36.126000000000005,0,23.152,34.204,56.361999999999995,63.71,77.286,67.63000000000001,60.824,49.004000000000005,13.629999999999999,16.427999999999997,24.354000000000003,46.574,53.726,40.163999999999994,20.196,48.078,47.85,48.152,52.786,57.532,40.454,0,21.064,12.854,27.671999999999997,39.92400000000001,47.938,65.914,70.234,45.211999999999996,31.228,32.944,16.084,27.625999999999998,30.998,19.374,26.018,21.542,19.636,21.946,23.39,26.102,49.884,21.572,15.472,40.483999999999995,46.916,46.912,45.516,19.834,26.504,0,42.06999999999999,44.751999999999995,47.564,24.972000000000005,34.105999999999995,28.356,53.192,49.558,27.485999999999997,12.724,18.284,11.158000000000001,0,0,31.991999999999997,30.492,0,14.098,31.631999999999998,0,0,46.278000000000006,60.316,61.900000000000006,58.964,26.0172
